역코드(내부),역코드(외부),출구번호,건물명
0227,227,4,서울대호암교수회관
0227,227,4,현대아파트
0227,227,4,낙성대동
0227,227,4,낙성대동주민센터
0227,227,4,인헌초등학교
0227,227,4,서울시과학전시관
0227,227,4,낙성대지구대
0227,227,4,관악구민종합체육센터
0227,227,5,행운동치안센터
0227,227,5,서울대입구방면
0227,227,5,관악중학교
0227,227,5,낙성대현대홈타운
0227,227,5,서울행림초등학교
0227,227,5,행운동
0227,227,5,동작고교
0227,227,6,까치고개
0227,227,7,행운동
0227,227,8,사당방면
0227,227,8,서울미술고교
0227,227,8,까치고개
0228,228,1,낙성대동
0228,228,1,낙성대방면
0228,228,2,낙성대동
0228,228,2,헌혈의집 서울대역센터
0228,228,3,관악서울대학교치과병원
0228,228,3,청룡초등학교
0228,228,3,관악구민회관
0228,228,3,관악구종합청사
0228,228,3,청룡동
0228,228,3,서울여상고교
0228,228,3,문영여중고교
0228,228,3,관악소방서
0228,228,3,관악경찰서
0228,228,3,서울대학교 방면
0228,228,3,영락고등학교
0228,228,3,영락고등학교
0228,228,4,관악구선거관리위원회
0228,228,4,관악구 수어 통역센터
0228,228,4,관악여성인력개발센터(관악새일)
0228,228,5,중앙동주민센터
0228,228,5,중앙동
0228,228,5,신봉초등학교
0228,228,6,중앙시장
0228,228,6,중앙동주민센터
0228,228,6,봉천고개
0228,228,7,봉천초등학교
0228,228,7,봉원중학교
0228,228,7,봉천고개
0228,228,8,한유그룹사옥
0228,228,8,행운동주민센터
0228,228,8,행운동우체국
0228,228,8,원당초등학교
0228,228,8,행운동
0229,229,1,영림중앙시장
0229,229,1,제일종합시장
0229,229,1,영락고등학교
0229,229,1,관악초등학교
0229,229,1,서울대입구 방면
0229,229,1,관악구선거관리위원회
0229,229,2,청룡동
0229,229,2,청룡동주민센터
0229,229,3,현대성우아파트
0229,229,3,서원동방면
0229,229,3,무학아파트
0229,229,3,영락고등학교
0229,229,3,봉림중학교
0229,229,4,관악어린이창작놀이터
0229,229,4,삼성아파트
0229,229,4,봉일시장
0229,229,4,은천동우체국
0229,229,4,은천동주민센터
0229,229,4,실로암시각장애인복지관
0229,229,5,은천초등학교
0229,229,5,은천동
0229,229,6,현대시장
0229,229,6,서울관광고등학교
0229,229,6,벽산블루밍아파트
0229,229,6,두산아파트
0230,230,1,신림지구대
0230,230,1,에이치플러스양지병원
0230,230,1,봉천8동
0230,230,2,서원동 주민센터
0230,230,2,청암두산위브아파트
0230,230,2,신안아파트
0230,230,3,동부아파트
0230,230,3,관악종합시장
0230,230,3,서울대방면
0230,230,3,서원치안센터
0230,230,3,신원시장
0230,230,4,남서울중학교
0230,230,4,국제신학대학원대학교
0230,230,4,신원동 주민센터
0230,230,4,성보고등학교
0230,230,4,성보중학교
0230,230,4,금천세무서(관악별관)
0230,230,5,난곡방면
0230,230,6,보라매공원
0230,230,6,시립보라매병원
0230,230,6,한국가스안전공사 서울남부지사
0230,230,6,신림동주민센터
0230,230,6,관악노인종합복지관
0230,230,6,패션 문화의 거리
0230,230,7,시립보라매청소년수련관
0230,230,7,시립신림청소년쉼터
0230,230,7,보라매공원
0230,230,7,시립보라매병원
0230,230,8,당곡지구대
0230,230,8,봉천1동
0230,230,8,관악우체국
0230,230,8,보라매동주민센터
0231,231,1,신사동주민센터
0231,231,1,관악신사시장
0231,231,1,신사지구대
0231,231,2,난곡방면
0231,231,3,대림동방면
0231,231,4,보라매공원
0231,231,4,수도여자고등학교
0231,231,4,남부수도사업소
0231,231,4,신대방1동 주민센터
0231,231,4,기 상 청
0231,231,4,문창초등학교
0231,231,4,서울시립발달장애인복지관
0232,232,1,버스환승센터(시흥 . 안양방면)
0232,232,1,구로전화국
0232,232,1,남부경찰서
0232,232,1,미성아파트
0232,232,2,구로동
0232,232,2,구로공단우체국
0232,232,2,한국산업단지공단
0232,232,2,연희실업고등학교
0232,232,3,현대아파트
0232,232,4,원광디지털대학교
0232,232,4,대림2동주민센터
0232,232,5,대림 우체국
0232,232,5,영림초등학교
0232,232,5,신대림자이아파트
0232,232,6,신라스테이구로호텔
0232,232,6,대림뉴스테이
0232,232,6,대림시장
0232,232,6,대림중학교
0232,232,6,신대방 방면
0232,232,6,무림아파트
0233,233,1,구로시장
0233,233,1,두산아파트
0233,233,1,이화우성아파트
0233,233,1,영서중학교
0233,233,1,영서초등학교
0233,233,1,럭키아파트
0233,233,1,구로3동
0233,233,2,구로6동
0233,233,2,비둘기아파트
0233,233,2,구로6동사무소
0233,233,2,극동아파트
0233,233,3,우성아파트(대림2차)
0233,233,4,국민연금 구로금천지사
0233,233,4,한국정보기술연구원
0233,233,4,구로고교
0233,233,4,구로도서관
0233,233,4,구로등기소
0233,233,4,구로경찰서
0233,233,4,구로6동우체국
0233,233,4,에너지관리공단 서울지사
0233,233,4,현대아파트
0233,233,4,구로중학교
0233,233,4,구로구민회관
0233,233,4,구로구청
0233,233,4,동구로초등학교
0233,233,4,영림중학교
0233,233,5,신동아아파트
0233,233,5,한국방송통신대 학습관
0233,233,5,영남중학교
0233,233,5,대림3동사무소
0233,233,6,두암종합시장
0233,233,6,대림3파출소
0233,233,7,대림3동
0233,233,8,문영칸타빌레아파트
0233,233,8,대동초등학교
0233,233,8,대림2동사무소
0233,233,8,남부도로관리사업소
0234,234,1,신도림 대우푸르지오
0234,234,1,신도림 디큐브시티
0234,234,1,한국주택금융공사 서울서부지사
0234,234,1,서울남부지방법원 등기국
0234,234,1,신도림 대림아파트
0234,234,1,신도림 SKVIEW
0234,234,1,서울신도림우체국
0234,234,1,신도림디큐브시티아파트
0234,234,1,신도림주민센터
0234,234,1,신도림초등학교
0234,234,1,신성은하수아파트
0234,234,1,구로세무서
0234,234,1,"동아1,2,3차아파트"
0234,234,1,문래남성아파트
0234,234,1,신도림우성3차아파트
0234,234,1,신도림중학교
0234,234,2,미래초등학교
0234,234,2,신도림자이아파트
0234,234,2,시립구로노인복지관
0234,234,2,코오롱하늘채아파트
0234,234,2,도림동주민센터
0234,234,2,구로1빗물펌프장
0234,234,2,유네스코 아태교육원
0234,234,2,쌍용플래티넘시티
0234,234,2,도림청구아파트
0234,234,2,도림한라아파트
0234,234,2,도림 동아아파트
0234,234,2,대림동현대3차아파트
0234,234,2,신도림태영타운
0234,234,2,구로우성아파트
0234,234,3,신도림역 헌혈의집
0234,234,3,신도림고리 생활문화지원센터
0234,234,3,구로경찰서 임시청사(테크노마트 5층)
0234,234,3,국민건강보험공단 서울외국인민원센터
0234,234,3,신도림테크노근린공원
0234,234,3,신도림 테크노마트
0235,235,1,문래공원
0235,235,1,국화아파트
0235,235,1,공원한신아파트
0235,235,1,서울지방노동위원회
0235,235,1,중앙고용정보원
0235,235,1,구립영등포노인종합복지관
0235,235,3,현대힐스테이트아파트
0235,235,3,시립문래청소년센터
0235,235,3,신동아아파트
0235,235,3,문래초등학교
0235,235,3,GS홈쇼핑
0235,235,3,한전 남서울지역본부
0235,235,4,타임스퀘어
0235,235,4,문래동 주민센터
0235,235,4,영일시장
0235,235,4,영등포소방서
0235,235,4,당산 진로아파트
0235,235,4,홈플러스 영등포점
0235,235,5,문래 로데오거리
0235,235,6,문래 자이아파트
0235,235,7,문래동우체국
0235,235,7,IBK기업은행 문래동지점
0235,235,7,구로세무서
0235,235,7,영등포초등학교
0236,236,1,현대아파트
0236,236,1,문래동방면
0236,236,1,당산동2가
0236,236,2,당산공원
0236,236,2,영등포구청
0236,236,2,영등포구 보건소
0236,236,3,근로복지공단남부지사
0236,236,3,국민연금관리공단
0236,236,3,영등포고용안정센터
0236,236,3,국립농산물품질관리원
0236,236,3,영등포소상공인지원센터
0236,236,3,삼익. 평화아파트
0236,236,3,현대.유원아파트
0236,236,4,기업은행
0236,236,4,청소년직업체험센터
0236,236,4,영등포구의회
0236,236,4,영등포경찰서
0236,236,4,당산동3.4가
0236,236,4,영등포구민회관
0236,236,4,한양.삼성아파트
0236,236,5,당산1동사무소
0236,236,5,철도.철우 아파트
0236,236,5,당산우체국
0236,236,5,당산동1가
0236,236,5,근로복지아파트
0237,237,1,선유중학교
0237,237,1,당산서중학교
0237,237,1,기업은행
0237,237,1,유원제일아파트
0237,237,1,김포공항방면
0237,237,1,그랜드컨벤션센터
0237,237,1,당산초등학교
0237,237,2,무중력지대 영등포
0237,237,3,당산철교
0237,237,4,래미안1차아파트
0237,237,4,당산동6가
0237,237,4,수상관광콜택시승강장
0237,237,4,한강시민공원
0237,237,5,국민건강보험공단
0237,237,6,한국소방안전원
0237,237,6,영등포경찰서
0237,237,6,한국마약퇴치운동본부
0237,237,6,당산중학교
0237,237,6,래미안4차아파트
0238,238,1,영진종합시장
0238,238,1,합정동방면
0238,238,2,홍익지구대
0238,238,2,서교동방면
0238,238,2,양화로
0238,238,2,최규하대통령가옥
0238,238,3,서교예술실험센터
0238,238,3,서교동방면
0238,238,3,마포평생학습관
0238,238,3,서울특별시 늘푸른여성정보센터
0238,238,4,서교119안전센터
0238,238,4,서교우체국
0239,239,1,홍익지구대
0239,239,1,성산동 방면
0239,239,2,KT신촌지사
0239,239,2,연남동
0239,239,3,연남파출소
0239,239,3,경의선숲길
0239,239,4,연희동 방면
0239,239,4,AK&(에이케이엔) 쇼핑몰
0239,239,4,동교동삼거리
0239,239,5,홀리데이인익스프레스 서울홍대
0239,239,5,동교동
0239,239,6,경의선책거리
0239,239,6,동교치안센터
0239,239,6,김대중도서관
0239,239,7,윗잔다리어린이공원
0239,239,7,홍대걷고싶은거리
0239,239,8,동교동
0239,239,8,서교초등학교
0239,239,9,홍익대학교
0239,239,9,마포평생학습관
0240,240,1,세브란스병원 셔틀버스
0240,240,1,홍대방면
0240,240,1,기업은행 신촌지점
0240,240,1,창서초등학교
0240,240,1,동교동
0240,240,2,연희동 방면
0240,240,2,연세대학교.세브란스병원
0240,240,3,연희동방면
0240,240,3,연세대학교.세브란스병원
0240,240,4,신촌역(경의선)
0240,240,4,이대방면
0240,240,5,창천초등학교
0240,240,5,이대방면
0240,240,5,대흥동 주민센터
0240,240,5,창천중학교
0240,240,6,서강대방면
0240,240,6,근로복지공단 서울서부지사
0240,240,7,서강대교방면
0240,240,7,노고산치안센터
0240,240,7,신촌삼익아파트
0240,240,8,홍대방면
0240,240,8,동교동로터리방면
0241,241,1,신촌우체국
0241,241,1,서대문여성인력개발센터
0241,241,1,신촌방면
0241,241,1,국철 신촌역
0241,241,2,이대부속초ㆍ중고교
0241,241,2,이화여대
0241,241,2,이대사회복지관
0241,241,3,서울과학종합대학원대학교
0241,241,3,서울특별시 서부교육지원청
0241,241,3,대신초등학교
0241,241,3,이화여대
0241,241,4,서울서부보호관찰소
0241,241,4,북성초등학교
0241,241,4,북아현동
0241,241,4,e편한세상 신촌아파트
0241,241,5,마포구치매지원센터
0241,241,5,한세사이버보안고등학교
0241,241,5,대흥동
0241,241,5,한서초등학교
0241,241,5,숭문중?고등학교
0241,241,6,우리마포복지관
0241,241,6,신촌방면
0241,241,6,대흥동 주민센터
0241,241,6,신촌그랑자이
0242,242,1,북아현2동
0242,242,1,북아현2동사무소
0242,242,1,드레스상가
0242,242,1,추계예술대학교
0242,242,1,중앙여중고교
0242,242,1,북성초등학교
0242,242,1,한성중고교
0242,242,2,기업은행
0242,242,2,가구상가
0242,242,2,북아현1동사무소
0242,242,2,북아현1동 파출소
0242,242,2,북아현1동
0242,242,3,서서울 삼성 아파트
0242,242,3,서부수도사업소
0242,242,3,아현산업정보학교
0242,242,3,아현아파트
0242,242,4,국세청기술연구소
0242,242,4,마포경찰서
0242,242,4,아현초등학교
0242,242,4,아현시장
0242,242,4,아현1동사무소
0242,242,4,마포평생학습관 아현분관
0242,242,4,아현2파출소
0242,242,4,아현2동사무소
0242,242,4,아현중학교
0242,242,4,한세전산고등학교
0243,243,1,경기대학교
0243,243,1,종근당빌딩
0243,243,1,서울특별시 수화통역센터 지원본부
0243,243,1,아세아연합 신학연구원
0243,243,1,동아일보 충정로사옥
0243,243,1,서울수어전문교육원
0243,243,1,미동초등학교
0243,243,1,미동?현대아파트
0243,243,1,구세군빌딩
0243,243,2,충정로 3가
0243,243,2,사랑의장기기증운동본부
0243,243,3,동북아역사재단
0243,243,3,서울시 상수도사업본부
0243,243,3,사회보장위원회
0243,243,3,경 찰 청
0243,243,3,서대문경찰서
0243,243,3,프랑스 대사관
0243,243,4,중림보건분소
0243,243,4,중림동약현성당
0243,243,4,한국여성인권진흥원
0243,243,4,서소문 역사박물관
0243,243,4,서소문 공원
0243,243,4,중림사회복지관
0243,243,4,의주로 2가 방면
0243,243,4,한국경제신문사
0243,243,5,카톨릭대학교 교회음악대학원 최양업 홀
0243,243,5,봉래초등학교
0243,243,5,중림동
0243,243,5,손기정 문화센터
0243,243,5,서울의료보건고등학교
0243,243,5,중림파출소
0243,243,5,삼성사이버빌리지
0243,243,5,손기정 체육공원
0243,243,5,중림동/서울로
0243,243,5,카톨릭출판사
0243,243,5,중림동약현성당
0243,243,6,손기정 체육공원
0243,243,6,환일중?고등학교
0243,243,6,아현동
0243,243,6,가구상가
0243,243,6,서부수도사업소
0244,211-1,1,성동구립용답도서관
0244,211-1,1,용답동사무소
0244,211-1,1,용답파출소
0244,211-1,1,서울교통공사
0244,211-1,1,용답동
0244,211-1,1,용답상가시장
0244,211-1,1,용답초등학교
0244,211-1,1,성동구견인차량보관소
0244,211-1,1,(재)씨젠의료재단
0244,211-1,1,하늘병원
0244,211-1,1,국악음반박물관
0244,211-1,1,용답꽃공원
0244,211-1,2,한양대학교병원
0244,211-1,2,한양초등학교
0244,211-1,2,한양대학교
0244,211-1,2,사근초등학교
0244,211-1,2,한양여자대학
0244,211-1,2,사근동
0244,211-1,2,사근동주민센터
0245,211-2,1,신답초등학교
0245,211-2,1,신답4거리
0245,211-2,1,답십리우체국
0246,211-4,10,신설동로터리
0246,211-4,10,풍물시장
0246,211-4,10,동대문도서관
0246,211-4,10,동대문우체국
0246,211-4,7,동대문베르빌
0246,211-4,8,용두초등학교
0246,211-4,8,용두2동사무소
0246,211-4,8,용두동
0246,211-4,9,청계천 방면
0246,211-4,9,숭인중학교
0247,234-1,1,신도림초등학교
0247,234-1,1,우성 APT
0247,234-1,1,신도림동
0247,234-1,1,신도림 생활체육관
0247,234-1,1,신도림중학교
0247,234-1,1,동아 APT
0247,234-1,1,신도림고등학교
0247,234-1,2,신정교
0247,234-1,2,안양천
0247,234-1,2,문래현대 APT
0247,234-1,2,도림천
0247,234-1,2,문래동
